"Step","yolo_tomo_v1 - metrics/mAP_0.5","yolo_tomo_v1 - metrics/mAP_0.5__MIN","yolo_tomo_v1 - metrics/mAP_0.5__MAX","yDICOM4 - metrics/mAP_0.5","yDICOM4 - metrics/mAP_0.5__MIN","yDICOM4 - metrics/mAP_0.5__MAX","yDICOM3 - metrics/mAP_0.5","yDICOM3 - metrics/mAP_0.5__MIN","yDICOM3 - metrics/mAP_0.5__MAX"
"174","0.6908148763381323","0.6908148763381323","0.6908148763381323","0.6372505410669685","0.6372505410669685","0.6372505410669685","0.5593563169576824","0.5593563169576824","0.5593563169576824"
"175","0.699600203078961","0.699600203078961","0.699600203078961","0.6321877579520941","0.6321877579520941","0.6321877579520941","0.5438835315289888","0.5438835315289888","0.5438835315289888"
"176","0.7527214002916561","0.7527214002916561","0.7527214002916561","0.6434910150333537","0.6434910150333537","0.6434910150333537","0.617730535866403","0.617730535866403","0.617730535866403"
"177","0.755400151763559","0.755400151763559","0.755400151763559","0.6381843801583819","0.6381843801583819","0.6381843801583819","0.6354668418596557","0.6354668418596557","0.6354668418596557"
"178","0.747486019074302","0.747486019074302","0.747486019074302","0.6399165197419847","0.6399165197419847","0.6399165197419847","0.6609214791645522","0.6609214791645522","0.6609214791645522"
"179","0.7464508949921433","0.7464508949921433","0.7464508949921433","0.5256488619392846","0.5256488619392846","0.5256488619392846","0.7154649060310676","0.7154649060310676","0.7154649060310676"
"180","0.7634848303870043","0.7634848303870043","0.7634848303870043","0.5526812663462217","0.5526812663462217","0.5526812663462217","0.6794977134219689","0.6794977134219689","0.6794977134219689"
"181","0.7634667834932014","0.7634667834932014","0.7634667834932014","0.7189872254686229","0.7189872254686229","0.7189872254686229","0.7007294719850474","0.7007294719850474","0.7007294719850474"
"182","0.7464425723359212","0.7464425723359212","0.7464425723359212","0.7660672280139","0.7660672280139","0.7660672280139","0.6091008331571902","0.6091008331571902","0.6091008331571902"
"183","0.7634687230835487","0.7634687230835487","0.7634687230835487","0.7615663416444667","0.7615663416444667","0.7615663416444667","0.6558123818534778","0.6558123818534778","0.6558123818534778"
"184","0.7666421411759947","0.7666421411759947","0.7666421411759947","0.8046994811164789","0.8046994811164789","0.8046994811164789","0.7151119151364249","0.7151119151364249","0.7151119151364249"
"185","0.7827687774620291","0.7827687774620291","0.7827687774620291","0.6659738069058787","0.6659738069058787","0.6659738069058787","0.6772521869874248","0.6772521869874248","0.6772521869874248"
"186","0.7847106903163951","0.7847106903163951","0.7847106903163951","0.676158814488963","0.676158814488963","0.676158814488963","0.6772484051036682","0.6772484051036682","0.6772484051036682"
"187","0.7682479823788243","0.7682479823788243","0.7682479823788243","0.6920882324343951","0.6920882324343951","0.6920882324343951","0.6924139317889317","0.6924139317889317","0.6924139317889317"
"188","0.7871051297648014","0.7871051297648014","0.7871051297648014","0.7638083668681919","0.7638083668681919","0.7638083668681919","0.6772557356371078","0.6772557356371078","0.6772557356371078"
"189","0.7708475586586873","0.7708475586586873","0.7708475586586873","0.7016414350390263","0.7016414350390263","0.7016414350390263","0.6660885089828553","0.6660885089828553","0.6660885089828553"
"190","0.7707304176629182","0.7707304176629182","0.7707304176629182","0.8447646920056167","0.8447646920056167","0.8447646920056167","0.725088373281308","0.725088373281308","0.725088373281308"
"191","0.7707304176629182","0.7707304176629182","0.7707304176629182","0.8447646920056167","0.8447646920056167","0.8447646920056167","0.725088373281308","0.725088373281308","0.725088373281308"
"192","0.7939617003367003","0.7939617003367003","0.7939617003367003","0.7116757255240349","0.7116757255240349","0.7116757255240349","0.7165165540798254","0.7165165540798254","0.7165165540798254"
"193","0.7905237589611134","0.7905237589611134","0.7905237589611134","0.8693277194775513","0.8693277194775513","0.8693277194775513","0.6679456508292276","0.6679456508292276","0.6679456508292276"
"194","0.7732519240019242","0.7732519240019242","0.7732519240019242","0.8448802240778985","0.8448802240778985","0.8448802240778985","0.6679421591712742","0.6679421591712742","0.6679421591712742"
"195","0.6907067770232032","0.6907067770232032","0.6907067770232032","0.8461385275204292","0.8461385275204292","0.8461385275204292","0.6679422427252415","0.6679422427252415","0.6679422427252415"
"196","0.6896111599447555","0.6896111599447555","0.6896111599447555","0.8448652345522849","0.8448652345522849","0.8448652345522849","0.6679425767493492","0.6679425767493492","0.6679425767493492"
"197","0.6390365728021978","0.6390365728021978","0.6390365728021978","0.8435143607594434","0.8435143607594434","0.8435143607594434","0.6559418538928923","0.6559418538928923","0.6559418538928923"
"198","0.6781660980148885","0.6781660980148885","0.6781660980148885","0.8998396047458095","0.8998396047458095","0.8998396047458095","0.7165095695630215","0.7165095695630215","0.7165095695630215"
"199","0.6961918414702539","0.6961918414702539","0.6961918414702539","0.8998464285714285","0.8998464285714285","0.8998464285714285","0.7190085816535202","0.7190085816535202","0.7190085816535202"
"200","0.6529105462749617","0.6529105462749617","0.6529105462749617","0.7582167299934328","0.7582167299934328","0.7582167299934328","0.7104365172784117","0.7104365172784117","0.7104365172784117"
"201","0.6802607816711591","0.6802607816711591","0.6802607816711591","0.7620761530761531","0.7620761530761531","0.7620761530761531","0.7057170305539869","0.7057170305539869","0.7057170305539869"
"202","0.7553138332255981","0.7553138332255981","0.7553138332255981","0.7954273697440082","0.7954273697440082","0.7954273697440082","0.7450859876378907","0.7450859876378907","0.7450859876378907"
"203","0.7341910270700776","0.7341910270700776","0.7341910270700776","0.6669854002669225","0.6669854002669225","0.6669854002669225","0.7531802192425194","0.7531802192425194","0.7531802192425194"
"204","0.7437960882667074","0.7437960882667074","0.7437960882667074","0.7063091410073189","0.7063091410073189","0.7063091410073189","0.7685126789736165","0.7685126789736165","0.7685126789736165"
"205","0.7429948907467991","0.7429948907467991","0.7429948907467991","0.6388289587987094","0.6388289587987094","0.6388289587987094","0.7748392033935991","0.7748392033935991","0.7748392033935991"
"206","0.7445100983204433","0.7445100983204433","0.7445100983204433","0.6277477545812138","0.6277477545812138","0.6277477545812138","0.7659112668477472","0.7659112668477472","0.7659112668477472"
"207","0.724410010972511","0.724410010972511","0.724410010972511","0.6311817081290585","0.6311817081290585","0.6311817081290585","0.7660049284547789","0.7660049284547789","0.7660049284547789"
"208","0.7570766329258977","0.7570766329258977","0.7570766329258977","0.8183280516632978","0.8183280516632978","0.8183280516632978","0.7685095626497453","0.7685095626497453","0.7685095626497453"
"209","0.6429610568283917","0.6429610568283917","0.6429610568283917","0.8708836512240175","0.8708836512240175","0.8708836512240175","0.7595900090738221","0.7595900090738221","0.7595900090738221"
"210","0.6969390019669071","0.6969390019669071","0.6969390019669071","0.8198950249076205","0.8198950249076205","0.8198950249076205","0.78451657023681","0.78451657023681","0.78451657023681"
"211","0.696330921592775","0.696330921592775","0.696330921592775","0.8041397317131106","0.8041397317131106","0.8041397317131106","0.7845183298733485","0.7845183298733485","0.7845183298733485"
"212","0.6688974582921952","0.6688974582921952","0.6688974582921952","0.7209439776931841","0.7209439776931841","0.7209439776931841","0.7964204545454545","0.7964204545454545","0.7964204545454545"
"213","0.6688974582921952","0.6688974582921952","0.6688974582921952","0.8867317281091167","0.8867317281091167","0.8867317281091167","0.796415404040404","0.796415404040404","0.796415404040404"
"214","0.7410653195128801","0.7410653195128801","0.7410653195128801","0.8737770907674007","0.8737770907674007","0.8737770907674007","0.6405872605655214","0.6405872605655214","0.6405872605655214"
"215","0.8575600157418339","0.8575600157418339","0.8575600157418339","0.8867306927599625","0.8867306927599625","0.8867306927599625","0.7325684677642661","0.7325684677642661","0.7325684677642661"
"216","0.8072615708635127","0.8072615708635127","0.8072615708635127","0.7161631845790564","0.7161631845790564","0.7161631845790564","0.6406000226642491","0.6406000226642491","0.6406000226642491"
"217","0.814166133713464","0.814166133713464","0.814166133713464","0.8867332430430858","0.8867332430430858","0.8867332430430858","0.6572675893886967","0.6572675893886967","0.6572675893886967"
"218","0.8473267923596872","0.8473267923596872","0.8473267923596872","0.8103495599794942","0.8103495599794942","0.8103495599794942","0.8131006926499053","0.8131006926499053","0.8131006926499053"
"219","0.8295084694494859","0.8295084694494859","0.8295084694494859","0.9593803844859499","0.9593803844859499","0.9593803844859499","0.780438810305282","0.780438810305282","0.780438810305282"
"220","0.8287111145443651","0.8287111145443651","0.8287111145443651","0.806670617617202","0.806670617617202","0.806670617617202","0.7634387755102041","0.7634387755102041","0.7634387755102041"
"221","0.8409118035100638","0.8409118035100638","0.8409118035100638","0.8301000597371566","0.8301000597371566","0.8301000597371566","0.746767782373366","0.746767782373366","0.746767782373366"
"222","0.8409231305042476","0.8409231305042476","0.8409231305042476","0.9593887747628839","0.9593887747628839","0.9593887747628839","0.8241358452628998","0.8241358452628998","0.8241358452628998"
"223","0.8625987240635402","0.8625987240635402","0.8625987240635402","0.9593887747628839","0.9593887747628839","0.9593887747628839","0.8241358452628998","0.8241358452628998","0.8241358452628998"
"224","0.8253145272601794","0.8253145272601794","0.8253145272601794","0.959391515936685","0.959391515936685","0.959391515936685","0.8165423185945693","0.8165423185945693","0.8165423185945693"
"225","0.7687876751384815","0.7687876751384815","0.7687876751384815","0.9593974140188246","0.9593974140188246","0.9593974140188246","0.807468005245783","0.807468005245783","0.807468005245783"
"226","0.8423214734950583","0.8423214734950583","0.8423214734950583","0.9593981455504432","0.9593981455504432","0.9593981455504432","0.7998774936803991","0.7998774936803991","0.7998774936803991"
"227","0.8475355752572378","0.8475355752572378","0.8475355752572378","0.8867509494888656","0.8867509494888656","0.8867509494888656","0.825922907943899","0.825922907943899","0.825922907943899"
"228","0.8315988919961834","0.8315988919961834","0.8315988919961834","0.8893738717260079","0.8893738717260079","0.8893738717260079","0.8241347144918574","0.8241347144918574","0.8241347144918574"
"229","0.7626328643578643","0.7626328643578643","0.7626328643578643","0.860325362778787","0.860325362778787","0.860325362778787","0.8425914705537993","0.8425914705537993","0.8425914705537993"
"230","0.7170088989932202","0.7170088989932202","0.7170088989932202","0.8603310456373492","0.8603310456373492","0.8603310456373492","0.8567663026423147","0.8567663026423147","0.8567663026423147"
"231","0.783198974563317","0.783198974563317","0.783198974563317","0.8604162271718723","0.8604162271718723","0.8604162271718723","0.842599335188621","0.842599335188621","0.842599335188621"
"232","0.8495427818613698","0.8495427818613698","0.8495427818613698","0.8603008241758242","0.8603008241758242","0.8603008241758242","0.7634587242683097","0.7634587242683097","0.7634587242683097"
"233","0.8257184863159439","0.8257184863159439","0.8257184863159439","0.8069656499184362","0.8069656499184362","0.8069656499184362","0.7804608214925755","0.7804608214925755","0.7804608214925755"
"234","0.8257184863159439","0.8257184863159439","0.8257184863159439","0.8441893255443442","0.8441893255443442","0.8441893255443442","0.7804617122066759","0.7804617122066759","0.7804617122066759"
"235","0.841460425011126","0.841460425011126","0.841460425011126","0.8576164369256474","0.8576164369256474","0.8576164369256474","0.7804647593656002","0.7804647593656002","0.7804647593656002"
"236","0.8689516766201046","0.8689516766201046","0.8689516766201046","0.8512707304163725","0.8512707304163725","0.8512707304163725","0.7804646589658966","0.7804646589658966","0.7804646589658966"
"237","0.8180446735998874","0.8180446735998874","0.8180446735998874","0.8947574560953064","0.8947574560953064","0.8947574560953064","0.8134650210545351","0.8134650210545351","0.8134650210545351"
"238","0.8293253156923435","0.8293253156923435","0.8293253156923435","0.9077398354690716","0.9077398354690716","0.9077398354690716","0.8134651611783591","0.8134651611783591","0.8134651611783591"
"239","0.8087129022759864","0.8087129022759864","0.8087129022759864","0.9237129143214509","0.9237129143214509","0.9237129143214509","0.7634620401558682","0.7634620401558682","0.7634620401558682"
"240","0.7968032874716042","0.7968032874716042","0.7968032874716042","0.9103738876219348","0.9103738876219348","0.9103738876219348","0.7634600547984713","0.7634600547984713","0.7634600547984713"
"241","0.80475852970054","0.80475852970054","0.80475852970054","0.9077467704324831","0.9077467704324831","0.9077467704324831","0.7634616714412723","0.7634616714412723","0.7634616714412723"
"242","0.8547396731507668","0.8547396731507668","0.8547396731507668","0.9237131348923671","0.9237131348923671","0.9237131348923671","0.7634711226291507","0.7634711226291507","0.7634711226291507"
"243","0.8016633141762453","0.8016633141762453","0.8016633141762453","0.8867544244551704","0.8867544244551704","0.8867544244551704","0.7804676031076501","0.7804676031076501","0.7804676031076501"
"244","0.7440032679738562","0.7440032679738562","0.7440032679738562","0.9237009377515477","0.9237009377515477","0.9237009377515477","0.7804701213818861","0.7804701213818861","0.7804701213818861"
"245","0.7727694334650856","0.7727694334650856","0.7727694334650856","0.9237044534412955","0.9237044534412955","0.9237044534412955","0.8134693547193547","0.8134693547193547","0.8134693547193547"
"246","0.8281915042076984","0.8281915042076984","0.8281915042076984","0.8867540644888849","0.8867540644888849","0.8867540644888849","0.7964619179163378","0.7964619179163378","0.7964619179163378"
"247","0.7905708119305053","0.7905708119305053","0.7905708119305053","0.9009187982625484","0.9009187982625484","0.9009187982625484","0.7971296527344562","0.7971296527344562","0.7971296527344562"
"248","0.7900925173200757","0.7900925173200757","0.7900925173200757","0.9009172138641842","0.9009172138641842","0.9009172138641842","0.7971387026204404","0.7971387026204404","0.7971387026204404"
"249","0.8224005681818182","0.8224005681818182","0.8224005681818182","0.8908002356814311","0.8908002356814311","0.8908002356814311","0.7804656447053706","0.7804656447053706","0.7804656447053706"
"250","0.8215302625723186","0.8215302625723186","0.8215302625723186","0.8627784586334772","0.8627784586334772","0.8627784586334772","0.7971324561403508","0.7971324561403508","0.7971324561403508"
"251","0.8206367596169323","0.8206367596169323","0.8206367596169323","0.8627775266294657","0.8627775266294657","0.8627775266294657","0.7971336780503446","0.7971336780503446","0.7971336780503446"
"252","0.8048800347776712","0.8048800347776712","0.8048800347776712","0.8627804496140035","0.8627804496140035","0.8627804496140035","0.7801434864953887","0.7801434864953887","0.7801434864953887"
"253","0.804102539771018","0.804102539771018","0.804102539771018","0.8655083293479994","0.8655083293479994","0.8655083293479994","0.830137743006164","0.830137743006164","0.830137743006164"
"254","0.8218586396096901","0.8218586396096901","0.8218586396096901","0.8655084325396826","0.8655084325396826","0.8655084325396826","0.830134534583064","0.830134534583064","0.830134534583064"
"255","0.8218586396096901","0.8218586396096901","0.8218586396096901","0.8655084325396826","0.8655084325396826","0.8655084325396826","0.830134534583064","0.830134534583064","0.830134534583064"
"256","0.821875850340136","0.821875850340136","0.821875850340136","0.8655092517776342","0.8655092517776342","0.8655092517776342","0.8301312709599442","0.8301312709599442","0.8301312709599442"
"257","0.8220790719696969","0.8220790719696969","0.8220790719696969","0.8655035310986565","0.8655035310986565","0.8655035310986565","0.7801381436372068","0.7801381436372068","0.7801381436372068"
"258","0.8224479752247444","0.8224479752247444","0.8224479752247444","0.8627759971509971","0.8627759971509971","0.8627759971509971","0.7971218588322246","0.7971218588322246","0.7971218588322246"
"259","0.8053868306807316","0.8053868306807316","0.8053868306807316","0.8604446510446042","0.8604446510446042","0.8604446510446042","0.7860803730540897","0.7860803730540897","0.7860803730540897"
"260","0.8396662460363684","0.8396662460363684","0.8396662460363684","0.8566515097452067","0.8566515097452067","0.8566515097452067","0.7861647992530345","0.7861647992530345","0.7861647992530345"
"261","0.8401124850942499","0.8401124850942499","0.8401124850942499","0.8566485073400685","0.8566485073400685","0.8566485073400685","0.8037382359189464","0.8037382359189464","0.8037382359189464"
"262","0.8224647206708771","0.8224647206708771","0.8224647206708771","0.8584182364944084","0.8584182364944084","0.8584182364944084","0.8198477617655249","0.8198477617655249","0.8198477617655249"
"263","0.8385289868159653","0.8385289868159653","0.8385289868159653","0.8584210456895642","0.8584210456895642","0.8584210456895642","0.837182490932491","0.837182490932491","0.837182490932491"
"264","0.8377676665744848","0.8377676665744848","0.8377676665744848","0.8584274573415067","0.8584274573415067","0.8584274573415067","0.8369505551954767","0.8369505551954767","0.8369505551954767"
"265","0.8379563782991203","0.8379563782991203","0.8379563782991203","0.8604457671957672","0.8604457671957672","0.8604457671957672","0.8032553804308724","0.8032553804308724","0.8032553804308724"
"266","0.8212393925706933","0.8212393925706933","0.8212393925706933","0.8627871619340812","0.8627871619340812","0.8627871619340812","0.803081551548916","0.803081551548916","0.803081551548916"
"267","0.8382232353163956","0.8382232353163956","0.8382232353163956","0.8604489427049359","0.8604489427049359","0.8604489427049359","0.818836063363557","0.818836063363557","0.818836063363557"
"268","0.8379266034080044","0.8379266034080044","0.8379266034080044","0.8604503239619765","0.8604503239619765","0.8604503239619765","0.8202977600335744","0.8202977600335744","0.8202977600335744"
"269","0.8215884724295046","0.8215884724295046","0.8215884724295046","0.8604557111595056","0.8604557111595056","0.8604557111595056","0.8201866101275226","0.8201866101275226","0.8201866101275226"
"270","0.8220690369195524","0.8220690369195524","0.8220690369195524","0.8301288161606106","0.8301288161606106","0.8301288161606106","0.8209760466988728","0.8209760466988728","0.8209760466988728"
"271","0.8384013244720965","0.8384013244720965","0.8384013244720965","0.8301221573104127","0.8301221573104127","0.8301221573104127","0.8204312968593876","0.8204312968593876","0.8204312968593876"
"272","0.8376773243300869","0.8376773243300869","0.8376773243300869","0.8301214227911425","0.8301214227911425","0.8301214227911425","0.8197405935621396","0.8197405935621396","0.8197405935621396"
"273","0.8212875112556738","0.8212875112556738","0.8212875112556738","0.8301132979267327","0.8301132979267327","0.8301132979267327","0.8199573127251949","0.8199573127251949","0.8199573127251949"
"274","0.8226130319148937","0.8226130319148937","0.8226130319148937","0.8301158152319656","0.8301158152319656","0.8301158152319656","0.8201808035714286","0.8201808035714286","0.8201808035714286"
"275","0.8214190411715164","0.8214190411715164","0.8214190411715164","0.8301188612450989","0.8301188612450989","0.8301188612450989","0.8092201718586883","0.8092201718586883","0.8092201718586883"
"276","0.8381116221741223","0.8381116221741223","0.8381116221741223","0.8301288274831964","0.8301288274831964","0.8301288274831964","0.8199603478384195","0.8199603478384195","0.8199603478384195"
"277","0.8381116221741223","0.8381116221741223","0.8381116221741223","0.8627921587996965","0.8627921587996965","0.8627921587996965","0.819852546775554","0.819852546775554","0.819852546775554"
"278","0.8381069393569394","0.8381069393569394","0.8381069393569394","0.8627910702034207","0.8627910702034207","0.8627910702034207","0.8200777332580524","0.8200777332580524","0.8200777332580524"
"279","0.8379484567064825","0.8379484567064825","0.8379484567064825","0.8655134338680044","0.8655134338680044","0.8655134338680044","0.8198577158349505","0.8198577158349505","0.8198577158349505"
"280","0.8585369613187954","0.8585369613187954","0.8585369613187954","0.8655200404663261","0.8655200404663261","0.8655200404663261","0.8206514945059047","0.8206514945059047","0.8206514945059047"
"281","0.8585341080876796","0.8585341080876796","0.8585341080876796","0.8655196078431372","0.8655196078431372","0.8655196078431372","0.8368581284754448","0.8368581284754448","0.8368581284754448"
"282","0.8585286690433749","0.8585286690433749","0.8585286690433749","0.8655217500628614","0.8655217500628614","0.8655217500628614","0.8301344202506049","0.8301344202506049","0.8301344202506049"
"283","0.8585229351343746","0.8585229351343746","0.8585229351343746","0.8655115303983228","0.8655115303983228","0.8655115303983228","0.8134769210190558","0.8134769210190558","0.8134769210190558"
"284","0.8372867885018085","0.8372867885018085","0.8372867885018085","0.8687306060288452","0.8687306060288452","0.8687306060288452","0.8134756573083779","0.8134756573083779","0.8134756573083779"
"285","0.8567502437557049","0.8567502437557049","0.8567502437557049","0.8655104272917145","0.8655104272917145","0.8655104272917145","0.7968063063063063","0.7968063063063063","0.7968063063063063"
"286","0.858519910605445","0.858519910605445","0.858519910605445","0.8687397548687871","0.8687397548687871","0.8687397548687871","0.8213219944418799","0.8213219944418799","0.8213219944418799"
"287","0.8605425495557074","0.8605425495557074","0.8605425495557074","0.8687397548687871","0.8687397548687871","0.8687397548687871","0.8213219944418799","0.8213219944418799","0.8213219944418799"
"288","0.8372659285159285","0.8372659285159285","0.8372659285159285","0.8687411349587725","0.8687411349587725","0.8687411349587725","0.8210415610577786","0.8210415610577786","0.8210415610577786"
"289","0.8372729351343746","0.8372729351343746","0.8372729351343746","0.8687462323883643","0.8687462323883643","0.8687462323883643","0.8204138516864674","0.8204138516864674","0.8204138516864674"
"290","0.8366720191040844","0.8366720191040844","0.8366720191040844","0.8687382973734266","0.8687382973734266","0.8687382973734266","0.8197896407979616","0.8197896407979616","0.8197896407979616"
"291","0.836658692185008","0.836658692185008","0.836658692185008","0.8725985386141637","0.8725985386141637","0.8725985386141637","0.8197903298534281","0.8197903298534281","0.8197903298534281"
"292","0.83644558504795","0.83644558504795","0.83644558504795","0.7301101514260512","0.7301101514260512","0.7301101514260512","0.8201982963016363","0.8201982963016363","0.8201982963016363"
"293","0.8365386192921311","0.8365386192921311","0.8365386192921311","0.872610330800522","0.872610330800522","0.872610330800522","0.8204233208951056","0.8204233208951056","0.8204233208951056"
"294","0.8364371426671986","0.8364371426671986","0.8364371426671986","0.872604158621459","0.872604158621459","0.872604158621459","0.8205406027145157","0.8205406027145157","0.8205406027145157"
"295","0.8379467184167992","0.8379467184167992","0.8379467184167992","0.7318941751774964","0.7318941751774964","0.7318941751774964","0.8207842200317094","0.8207842200317094","0.8207842200317094"
"296","0.8373097826086957","0.8373097826086957","0.8373097826086957","0.727422472730082","0.727422472730082","0.727422472730082","0.8209169503741872","0.8209169503741872","0.8209169503741872"
"297","0.8367276973596893","0.8367276973596893","0.8367276973596893","0.8687369251292743","0.8687369251292743","0.8687369251292743","0.8134947865754316","0.8134947865754316","0.8134947865754316"
"298","0.8367276973596893","0.8367276973596893","0.8367276973596893","0.8726130075598161","0.8726130075598161","0.8726130075598161","0.8134994481236203","0.8134994481236203","0.8134994481236203"
"299","0.8368706801729693","0.8368706801729693","0.8368706801729693","0.8726072838461809","0.8726072838461809","0.8726072838461809","0.8301616623660959","0.8301616623660959","0.8301616623660959"
