"Step","yolo_tomo_v1 - metrics/precision","yolo_tomo_v1 - metrics/precision__MIN","yolo_tomo_v1 - metrics/precision__MAX","yDICOM4 - metrics/precision","yDICOM4 - metrics/precision__MIN","yDICOM4 - metrics/precision__MAX","yDICOM3 - metrics/precision","yDICOM3 - metrics/precision__MIN","yDICOM3 - metrics/precision__MAX"
"185","0.8125033580235892","0.8125033580235892","0.8125033580235892","0.5240766931330708","0.5240766931330708","0.5240766931330708","0.632975369334795","0.632975369334795","0.632975369334795"
"186","0.812561042399752","0.812561042399752","0.812561042399752","0.5208218725280903","0.5208218725280903","0.5208218725280903","0.6231722248835225","0.6231722248835225","0.6231722248835225"
"187","0.8121263624735847","0.8121263624735847","0.8121263624735847","0.5279663885187512","0.5279663885187512","0.5279663885187512","0.6491024434572822","0.6491024434572822","0.6491024434572822"
"188","0.7569047952303971","0.7569047952303971","0.7569047952303971","0.5339346419795266","0.5339346419795266","0.5339346419795266","0.6380266131603389","0.6380266131603389","0.6380266131603389"
"189","0.7931294958541648","0.7931294958541648","0.7931294958541648","0.5150489518832388","0.5150489518832388","0.5150489518832388","0.6457863989469865","0.6457863989469865","0.6457863989469865"
"190","0.8154931106029544","0.8154931106029544","0.8154931106029544","0.5736524737028027","0.5736524737028027","0.5736524737028027","0.6844412332386587","0.6844412332386587","0.6844412332386587"
"191","0.8154931106029544","0.8154931106029544","0.8154931106029544","0.5736524737028027","0.5736524737028027","0.5736524737028027","0.6844412332386587","0.6844412332386587","0.6844412332386587"
"192","0.6703838641617349","0.6703838641617349","0.6703838641617349","0.4810154358720081","0.4810154358720081","0.4810154358720081","0.8322353276621569","0.8322353276621569","0.8322353276621569"
"193","0.6817068952836743","0.6817068952836743","0.6817068952836743","0.5792270406528094","0.5792270406528094","0.5792270406528094","0.7911891592447148","0.7911891592447148","0.7911891592447148"
"194","0.6831654076540798","0.6831654076540798","0.6831654076540798","0.5441774089051212","0.5441774089051212","0.5441774089051212","0.7866880095372077","0.7866880095372077","0.7866880095372077"
"195","0.5727112825886282","0.5727112825886282","0.5727112825886282","0.5559167876057599","0.5559167876057599","0.5559167876057599","0.7819234471470845","0.7819234471470845","0.7819234471470845"
"196","0.5846317858417381","0.5846317858417381","0.5846317858417381","0.8984766570800957","0.8984766570800957","0.8984766570800957","0.778338664125455","0.778338664125455","0.778338664125455"
"197","0.5827798628999104","0.5827798628999104","0.5827798628999104","0.9184520942048109","0.9184520942048109","0.9184520942048109","0.788812337236251","0.788812337236251","0.788812337236251"
"198","0.5830363724036111","0.5830363724036111","0.5830363724036111","0.6148278569934964","0.6148278569934964","0.6148278569934964","0.7926820061254023","0.7926820061254023","0.7926820061254023"
"199","0.6679563177340955","0.6679563177340955","0.6679563177340955","0.6118729519315547","0.6118729519315547","0.6118729519315547","0.8024096633804412","0.8024096633804412","0.8024096633804412"
"200","0.6233270472853807","0.6233270472853807","0.6233270472853807","0.5768085100123519","0.5768085100123519","0.5768085100123519","0.8114859173910113","0.8114859173910113","0.8114859173910113"
"201","0.5434975639219481","0.5434975639219481","0.5434975639219481","0.5959133160074019","0.5959133160074019","0.5959133160074019","0.8253983761974629","0.8253983761974629","0.8253983761974629"
"202","0.7386141633116414","0.7386141633116414","0.7386141633116414","0.6006322632745075","0.6006322632745075","0.6006322632745075","0.7986860017541644","0.7986860017541644","0.7986860017541644"
"203","0.7317414084093379","0.7317414084093379","0.7317414084093379","0.5285651505228519","0.5285651505228519","0.5285651505228519","0.7738245022691764","0.7738245022691764","0.7738245022691764"
"204","0.7401293815165448","0.7401293815165448","0.7401293815165448","0.5362682256945654","0.5362682256945654","0.5362682256945654","0.7095118476499125","0.7095118476499125","0.7095118476499125"
"205","0.727232612838559","0.727232612838559","0.727232612838559","0.7044499485685807","0.7044499485685807","0.7044499485685807","0.7208817956473201","0.7208817956473201","0.7208817956473201"
"206","0.7290172899856632","0.7290172899856632","0.7290172899856632","0.7475654393526721","0.7475654393526721","0.7475654393526721","0.6769263795929632","0.6769263795929632","0.6769263795929632"
"207","0.7287024217609845","0.7287024217609845","0.7287024217609845","0.7344314718499865","0.7344314718499865","0.7344314718499865","0.7067412102339152","0.7067412102339152","0.7067412102339152"
"208","0.7255045738806389","0.7255045738806389","0.7255045738806389","0.9736434385907669","0.9736434385907669","0.9736434385907669","0.7432645280076022","0.7432645280076022","0.7432645280076022"
"209","0.6223286628032391","0.6223286628032391","0.6223286628032391","0.8923473032668435","0.8923473032668435","0.8923473032668435","0.7072662152373748","0.7072662152373748","0.7072662152373748"
"210","0.6032989303510052","0.6032989303510052","0.6032989303510052","0.9493429681601724","0.9493429681601724","0.9493429681601724","0.7455074138096899","0.7455074138096899","0.7455074138096899"
"211","0.6312615005307625","0.6312615005307625","0.6312615005307625","0.9403939727048112","0.9403939727048112","0.9403939727048112","0.745042135114285","0.745042135114285","0.745042135114285"
"212","0.6201302246769262","0.6201302246769262","0.6201302246769262","0.6548578246233063","0.6548578246233063","0.6548578246233063","0.7495347904449574","0.7495347904449574","0.7495347904449574"
"213","0.6201302246769262","0.6201302246769262","0.6201302246769262","0.7462409603576121","0.7462409603576121","0.7462409603576121","0.7545091109486853","0.7545091109486853","0.7545091109486853"
"214","0.7216119071584011","0.7216119071584011","0.7216119071584011","0.8885449622188909","0.8885449622188909","0.8885449622188909","0.6620325382490517","0.6620325382490517","0.6620325382490517"
"215","0.8206852753381433","0.8206852753381433","0.8206852753381433","0.7215440350373106","0.7215440350373106","0.7215440350373106","0.9070681261664038","0.9070681261664038","0.9070681261664038"
"216","0.6915444036018679","0.6915444036018679","0.6915444036018679","0.6664991337809292","0.6664991337809292","0.6664991337809292","0.6790269963984723","0.6790269963984723","0.6790269963984723"
"217","0.7072266405599739","0.7072266405599739","0.7072266405599739","0.9355049685173482","0.9355049685173482","0.9355049685173482","0.6919369946017233","0.6919369946017233","0.6919369946017233"
"218","0.8125245241550403","0.8125245241550403","0.8125245241550403","0.6165698863209859","0.6165698863209859","0.6165698863209859","0.7940116735051497","0.7940116735051497","0.7940116735051497"
"219","0.719919793122304","0.719919793122304","0.719919793122304","0.7586085571580501","0.7586085571580501","0.7586085571580501","0.7947988524705485","0.7947988524705485","0.7947988524705485"
"220","0.6965790635065199","0.6965790635065199","0.6965790635065199","0.6695555680435497","0.6695555680435497","0.6695555680435497","0.7965490108571234","0.7965490108571234","0.7965490108571234"
"221","0.8149525612569091","0.8149525612569091","0.8149525612569091","0.6380745695111467","0.6380745695111467","0.6380745695111467","0.7866195033504034","0.7866195033504034","0.7866195033504034"
"222","0.8193756860351314","0.8193756860351314","0.8193756860351314","0.7161460932034087","0.7161460932034087","0.7161460932034087","0.790334943736797","0.790334943736797","0.790334943736797"
"223","0.8228467552619636","0.8228467552619636","0.8228467552619636","0.7161460932034087","0.7161460932034087","0.7161460932034087","0.790334943736797","0.790334943736797","0.790334943736797"
"224","0.7172370287893026","0.7172370287893026","0.7172370287893026","0.6963386229066058","0.6963386229066058","0.6963386229066058","0.7645394914215113","0.7645394914215113","0.7645394914215113"
"225","0.8313134445996255","0.8313134445996255","0.8313134445996255","0.702715746782449","0.702715746782449","0.702715746782449","0.7683842094957365","0.7683842094957365","0.7683842094957365"
"226","0.824108320282246","0.824108320282246","0.824108320282246","0.7044132719783534","0.7044132719783534","0.7044132719783534","0.7673684969065229","0.7673684969065229","0.7673684969065229"
"227","0.8229523632135166","0.8229523632135166","0.8229523632135166","0.6950590822347535","0.6950590822347535","0.6950590822347535","0.7609056788521671","0.7609056788521671","0.7609056788521671"
"228","0.8225962753360014","0.8225962753360014","0.8225962753360014","0.6767051358973852","0.6767051358973852","0.6767051358973852","0.7395159512671357","0.7395159512671357","0.7395159512671357"
"229","0.6558110580046631","0.6558110580046631","0.6558110580046631","0.6979053795804033","0.6979053795804033","0.6979053795804033","0.7108636778881277","0.7108636778881277","0.7108636778881277"
"230","0.5836850371493831","0.5836850371493831","0.5836850371493831","0.6961941190482268","0.6961941190482268","0.6961941190482268","0.711180626744327","0.711180626744327","0.711180626744327"
"231","0.6607392777926537","0.6607392777926537","0.6607392777926537","0.6891565538981228","0.6891565538981228","0.6891565538981228","0.7221439355248078","0.7221439355248078","0.7221439355248078"
"232","0.834421945408806","0.834421945408806","0.834421945408806","0.6955864399540324","0.6955864399540324","0.6955864399540324","0.7475941555967649","0.7475941555967649","0.7475941555967649"
"233","0.6632542156239606","0.6632542156239606","0.6632542156239606","0.964706373366178","0.964706373366178","0.964706373366178","0.7740446938413136","0.7740446938413136","0.7740446938413136"
"234","0.6632542156239606","0.6632542156239606","0.6632542156239606","0.9879588129937465","0.9879588129937465","0.9879588129937465","0.7474492787894347","0.7474492787894347","0.7474492787894347"
"235","0.8288553771638709","0.8288553771638709","0.8288553771638709","0.9947787549415488","0.9947787549415488","0.9947787549415488","0.7465215378671716","0.7465215378671716","0.7465215378671716"
"236","0.8302936170266125","0.8302936170266125","0.8302936170266125","0.9990232913755075","0.9990232913755075","0.9990232913755075","0.7643688929916415","0.7643688929916415","0.7643688929916415"
"237","0.6708606375835123","0.6708606375835123","0.6708606375835123","0.7725183152100914","0.7725183152100914","0.7725183152100914","0.883403602910704","0.883403602910704","0.883403602910704"
"238","0.67039572731959","0.67039572731959","0.67039572731959","0.7061703604317365","0.7061703604317365","0.7061703604317365","0.9127897687223339","0.9127897687223339","0.9127897687223339"
"239","0.669229073868379","0.669229073868379","0.669229073868379","0.762899213874437","0.762899213874437","0.762899213874437","0.8054913310786522","0.8054913310786522","0.8054913310786522"
"240","0.6702688156299205","0.6702688156299205","0.6702688156299205","0.7625933100545457","0.7625933100545457","0.7625933100545457","0.7914526116209764","0.7914526116209764","0.7914526116209764"
"241","0.7227380487869046","0.7227380487869046","0.7227380487869046","0.704118371420997","0.704118371420997","0.704118371420997","0.8861408541680651","0.8861408541680651","0.8861408541680651"
"242","0.8293649524807816","0.8293649524807816","0.8293649524807816","0.7184681436801706","0.7184681436801706","0.7184681436801706","0.7863441535140216","0.7863441535140216","0.7863441535140216"
"243","0.8285164547390322","0.8285164547390322","0.8285164547390322","0.7081376582916344","0.7081376582916344","0.7081376582916344","0.7747233601339882","0.7747233601339882","0.7747233601339882"
"244","0.6556415814153165","0.6556415814153165","0.6556415814153165","0.7256097592108985","0.7256097592108985","0.7256097592108985","0.7703317639489397","0.7703317639489397","0.7703317639489397"
"245","0.7226291373085618","0.7226291373085618","0.7226291373085618","0.7215623161328522","0.7215623161328522","0.7215623161328522","0.8629024733456511","0.8629024733456511","0.8629024733456511"
"246","0.8320090227005121","0.8320090227005121","0.8320090227005121","0.7223577159556025","0.7223577159556025","0.7223577159556025","0.7865857296107883","0.7865857296107883","0.7865857296107883"
"247","0.7264515175721712","0.7264515175721712","0.7264515175721712","0.8249295028001423","0.8249295028001423","0.8249295028001423","0.8760706977191067","0.8760706977191067","0.8760706977191067"
"248","0.7270213253130713","0.7270213253130713","0.7270213253130713","0.8253394240481258","0.8253394240481258","0.8253394240481258","0.893770260597971","0.893770260597971","0.893770260597971"
"249","0.8352599813420568","0.8352599813420568","0.8352599813420568","0.8221480189852175","0.8221480189852175","0.8221480189852175","0.8027746513587632","0.8027746513587632","0.8027746513587632"
"250","0.7320972655723619","0.7320972655723619","0.7320972655723619","0.8218566724059282","0.8218566724059282","0.8218566724059282","0.8013496145122976","0.8013496145122976","0.8013496145122976"
"251","0.7302868393000077","0.7302868393000077","0.7302868393000077","0.8153691187434071","0.8153691187434071","0.8153691187434071","0.7915413839576859","0.7915413839576859","0.7915413839576859"
"252","0.7223762735624435","0.7223762735624435","0.7223762735624435","0.8178685127416265","0.8178685127416265","0.8178685127416265","0.7930664706436161","0.7930664706436161","0.7930664706436161"
"253","0.7291770760289676","0.7291770760289676","0.7291770760289676","0.8137177434022094","0.8137177434022094","0.8137177434022094","0.8951675940537069","0.8951675940537069","0.8951675940537069"
"254","0.7285065137659239","0.7285065137659239","0.7285065137659239","0.8174550797680473","0.8174550797680473","0.8174550797680473","0.8812430002182938","0.8812430002182938","0.8812430002182938"
"255","0.7285065137659239","0.7285065137659239","0.7285065137659239","0.8174550797680473","0.8174550797680473","0.8174550797680473","0.8812430002182938","0.8812430002182938","0.8812430002182938"
"256","0.727429434937453","0.727429434937453","0.727429434937453","0.8181489251185899","0.8181489251185899","0.8181489251185899","0.883235194602885","0.883235194602885","0.883235194602885"
"257","0.7278236507556097","0.7278236507556097","0.7278236507556097","0.829288642086182","0.829288642086182","0.829288642086182","0.7865635303262855","0.7865635303262855","0.7865635303262855"
"258","0.7227180510939734","0.7227180510939734","0.7227180510939734","0.8342536147500674","0.8342536147500674","0.8342536147500674","0.7859328955267179","0.7859328955267179","0.7859328955267179"
"259","0.7235063824050774","0.7235063824050774","0.7235063824050774","0.8312418641785051","0.8312418641785051","0.8312418641785051","0.780913322786706","0.780913322786706","0.780913322786706"
"260","0.8210179274994089","0.8210179274994089","0.8210179274994089","0.8295700026857762","0.8295700026857762","0.8295700026857762","0.7756522623148534","0.7756522623148534","0.7756522623148534"
"261","0.8250734983131172","0.8250734983131172","0.8250734983131172","0.8292308521762544","0.8292308521762544","0.8292308521762544","0.7762323608151191","0.7762323608151191","0.7762323608151191"
"262","0.7227546801037821","0.7227546801037821","0.7227546801037821","0.8318535211471012","0.8318535211471012","0.8318535211471012","0.9233953509315829","0.9233953509315829","0.9233953509315829"
"263","0.8258349802985668","0.8258349802985668","0.8258349802985668","0.8443539077609656","0.8443539077609656","0.8443539077609656","0.8621379467435447","0.8621379467435447","0.8621379467435447"
"264","0.8288492739139603","0.8288492739139603","0.8288492739139603","0.8350337077881989","0.8350337077881989","0.8350337077881989","0.8734621691059395","0.8734621691059395","0.8734621691059395"
"265","0.8358443914985133","0.8358443914985133","0.8358443914985133","0.8414708771851629","0.8414708771851629","0.8414708771851629","0.7638382997082607","0.7638382997082607","0.7638382997082607"
"266","0.8324925346409722","0.8324925346409722","0.8324925346409722","0.8428759894600735","0.8428759894600735","0.8428759894600735","0.7815864512679241","0.7815864512679241","0.7815864512679241"
"267","0.8298642940744492","0.8298642940744492","0.8298642940744492","0.8854006569891333","0.8854006569891333","0.8854006569891333","0.9718612417727461","0.9718612417727461","0.9718612417727461"
"268","0.8319812540068314","0.8319812540068314","0.8319812540068314","0.8667344473548683","0.8667344473548683","0.8667344473548683","0.9820337081207209","0.9820337081207209","0.9820337081207209"
"269","0.8527645458538045","0.8527645458538045","0.8527645458538045","0.8629277746250326","0.8629277746250326","0.8629277746250326","0.9916378529850968","0.9916378529850968","0.9916378529850968"
"270","0.8573050353898504","0.8573050353898504","0.8573050353898504","0.8397954030696309","0.8397954030696309","0.8397954030696309","0.9878973350860901","0.9878973350860901","0.9878973350860901"
"271","0.8353487446179436","0.8353487446179436","0.8353487446179436","0.8289893180453642","0.8289893180453642","0.8289893180453642","0.9627678261919507","0.9627678261919507","0.9627678261919507"
"272","0.8355457167580662","0.8355457167580662","0.8355457167580662","0.8365988537557165","0.8365988537557165","0.8365988537557165","0.9568231790454013","0.9568231790454013","0.9568231790454013"
"273","0.8335680174220614","0.8335680174220614","0.8335680174220614","0.8484165984165984","0.8484165984165984","0.8484165984165984","0.9484877492093111","0.9484877492093111","0.9484877492093111"
"274","0.836708378839853","0.836708378839853","0.836708378839853","0.8786470559658617","0.8786470559658617","0.8786470559658617","0.9527859254603441","0.9527859254603441","0.9527859254603441"
"275","0.8423790810078604","0.8423790810078604","0.8423790810078604","0.8811703171044912","0.8811703171044912","0.8811703171044912","0.9984917609917611","0.9984917609917611","0.9984917609917611"
"276","0.8215840272686239","0.8215840272686239","0.8215840272686239","0.8426124285828926","0.8426124285828926","0.8426124285828926","0.9602155101694696","0.9602155101694696","0.9602155101694696"
"277","0.8215840272686239","0.8215840272686239","0.8215840272686239","0.8441054214644668","0.8441054214644668","0.8441054214644668","0.9534466497083319","0.9534466497083319","0.9534466497083319"
"278","0.8659139062467246","0.8659139062467246","0.8659139062467246","0.8429289804152592","0.8429289804152592","0.8429289804152592","0.956737229514599","0.956737229514599","0.956737229514599"
"279","0.8314345918772352","0.8314345918772352","0.8314345918772352","0.8420548080063006","0.8420548080063006","0.8420548080063006","0.9543242968026941","0.9543242968026941","0.9543242968026941"
"280","0.8266364326264337","0.8266364326264337","0.8266364326264337","0.8662389222109249","0.8662389222109249","0.8662389222109249","0.9163551565325964","0.9163551565325964","0.9163551565325964"
"281","0.8414255089946674","0.8414255089946674","0.8414255089946674","0.8377876344709231","0.8377876344709231","0.8377876344709231","1","1","1"
"282","0.8462547704595967","0.8462547704595967","0.8462547704595967","0.8436417025565877","0.8436417025565877","0.8436417025565877","1","1","1"
"283","0.8365081275186501","0.8365081275186501","0.8365081275186501","0.8670913900766342","0.8670913900766342","0.8670913900766342","0.9165438710297912","0.9165438710297912","0.9165438710297912"
"284","0.8091543231083524","0.8091543231083524","0.8091543231083524","0.8560674188608461","0.8560674188608461","0.8560674188608461","0.916217118441772","0.916217118441772","0.916217118441772"
"285","0.8302379948189444","0.8302379948189444","0.8302379948189444","0.8614418364064071","0.8614418364064071","0.8614418364064071","0.9166410486315699","0.9166410486315699","0.9166410486315699"
"286","0.8113283012154967","0.8113283012154967","0.8113283012154967","0.8619499152069574","0.8619499152069574","0.8619499152069574","0.9163876052061706","0.9163876052061706","0.9163876052061706"
"287","0.8121136231325157","0.8121136231325157","0.8121136231325157","0.8619499152069574","0.8619499152069574","0.8619499152069574","0.9163876052061706","0.9163876052061706","0.9163876052061706"
"288","0.8280968933000097","0.8280968933000097","0.8280968933000097","0.8517957797175126","0.8517957797175126","0.8517957797175126","0.9162413412224448","0.9162413412224448","0.9162413412224448"
"289","0.8417469090011649","0.8417469090011649","0.8417469090011649","0.845077542066734","0.845077542066734","0.845077542066734","0.9161464941888222","0.9161464941888222","0.9161464941888222"
"290","0.8097385763739355","0.8097385763739355","0.8097385763739355","0.8378421573032206","0.8378421573032206","0.8378421573032206","0.9164036408781153","0.9164036408781153","0.9164036408781153"
"291","0.8423969732287648","0.8423969732287648","0.8423969732287648","0.8378420642994634","0.8378420642994634","0.8378420642994634","0.916457003336436","0.916457003336436","0.916457003336436"
"292","0.8557034095651982","0.8557034095651982","0.8557034095651982","0.715993048304369","0.715993048304369","0.715993048304369","0.9165558344625805","0.9165558344625805","0.9165558344625805"
"293","0.8707186179846278","0.8707186179846278","0.8707186179846278","0.840120749464365","0.840120749464365","0.840120749464365","0.9165839119542823","0.9165839119542823","0.9165839119542823"
"294","0.8572157904933558","0.8572157904933558","0.8572157904933558","0.8406962029344228","0.8406962029344228","0.8406962029344228","0.9166213005692398","0.9166213005692398","0.9166213005692398"
"295","0.8487712210926496","0.8487712210926496","0.8487712210926496","0.7142179579914048","0.7142179579914048","0.7142179579914048","0.9162174292182818","0.9162174292182818","0.9162174292182818"
"296","0.8571812553294035","0.8571812553294035","0.8571812553294035","0.7269262724675138","0.7269262724675138","0.7269262724675138","0.8880615454689529","0.8880615454689529","0.8880615454689529"
"297","0.8540494683327449","0.8540494683327449","0.8540494683327449","0.8550427391874036","0.8550427391874036","0.8550427391874036","0.9165760147903005","0.9165760147903005","0.9165760147903005"
"298","0.8540494683327449","0.8540494683327449","0.8540494683327449","0.8685779683247816","0.8685779683247816","0.8685779683247816","0.879117286929787","0.879117286929787","0.879117286929787"
"299","0.863020260544888","0.863020260544888","0.863020260544888","0.8688611728048112","0.8688611728048112","0.8688611728048112","1","1","1"
